Title,Date,Content,Url
澳大利亚国立大学代表访问经济学院,2018-11-14,11月9日，澳大利亚国立大学克劳福德公共政策学院国际招生与奖学金办公室主任Elizabeth Ingram女士，协调专员Ida Wu女士来访经济学院，就进一步推进硕士层次双学位联合培养项目进行洽谈并开展政策宣讲。经济学院院长吴华清，副院长晋盛武，党委副书记、副院长胡晓浩及国际教育中心相关负责人参加座谈会和政策宣讲会。座谈会上，吴华清对澳大利亚国立大学代表的再次到访表示热烈欢迎和衷心感谢，他介绍了经济学院目前在国际合作与交流方面取得的最新进展与卓越成果，重点强调了自前次洽谈之后，学院在教学环境优化、创新人才培养、合作办学平台建设（国际教育中心）等方面发生的显著变化，并表达了与澳大利亚国立大学开展硕士层次双学位联合培养项目的意愿。Elizabeth Ingram女士对此次来访所见的学院建设和人才培养质量表达了高度赞扬，她表示，双方开展硕士层次双学位联合培养的项目现已获得澳大利亚国立大学校方批准，将尽快推动协议的签署。随后，双方本着“资源共享，协作发展，培养高水平、国际化创新人才”的初衷，就双方联合培养硕士的办学机制、培养模式、录取要求、学分修定和预期效果等方面进行了深入探讨，并基本达成共识。通过此次座谈会，双方对硕士研究生联合培养项目的细节有了更为细致全面的沟通，希望发挥双方各自的优质资源，努力探索多渠道人才培养模式，尽快将联合培养事宜落到实处，培养适应时代需求、具有国际竞争力的应用型创新人才，实现国际交流合作的双赢局面。在随后举行的澳大利亚国立大学招生政策宣讲会上，ElizabethIngram女士向在场近百名对该项目有意向的同学介绍了澳大利亚国立大学的基本情况，包括地理环境、办学历史、硬件设施，重点介绍了学校的师资力量、学术地位、世界排名，详细阐述了克劳福德公共政策学院的专业设置、研究方向、科研学术、就业深造等情况，充分展现了学校雄厚的师资力量和先进的教学水平，也使学生对该校有了更为全面细致的了解。Ida Wu女士向在场同学介绍了澳大利亚国立大学与我校开展联合培养硕士项目的计划，并强调了具体内容和录取要求。经济学院高度重视并积极推进与澳大利亚国立大学在研究生层次的联合培养项目，此举不仅能够提高合作办学的层次，更是培养国际化创新人才的重要方式。澳大利亚国立大学(The Australian National University，简称ANU）建校于1946年，是一所享誉世界的顶尖研究型大学，也是国际研究型大学联盟、环太平洋大学联盟的创始成员，为澳洲唯一享有国立大学资格的学府，在2017-2018年最新QS世界大学排名中位列第20位。作为世界优秀大学联盟成员及澳洲最好的八校集团领军成员，澳大利亚国立大学既是澳大利亚唯一的联邦政府大学，也是澳大利亚国家研究中心，不仅承担着教学和科学研究双重任务，还担任联邦政府智库的角色。澳大利亚科学研究院34%的院士来自澳大利亚国立大学，从这所大学里走出了六位诺贝尔奖获得者。澳大利亚国立大学拥有全澳最优良的师资，86%的教师拥有博士学位，94%的学科评为世界顶尖，数量居澳洲第一。,http://news.hfut.edu.cn/show-162-160481-1.html
“长江学者”特聘教授邱介山应邀来校作学术报告,2018-11-21,"2018年11月19日下午，北京化工大学化工学院院长、国家杰出青年科学基金获得者、“长江学者”特聘教授邱介山教授应邀在校学术会议中心作了题为“功能碳材料的创制及结构性能”的学术报告。报告会由化学与化工学院执行院长何建波教授主持，学校相关师生参加报告会。报告中，邱介山教授重点介绍了丰富多彩的煤基碳材料(包括碳纳米管、石墨烯、碳量子点等)，阐述了煤的精细化高附加值加工的重要性和必要性，介绍了石墨烯的功能化和自组装技术方法，并讨论了功能碳材料在水处理、生物材料、超级电容器及染敏电池等技术领域的应用。同时，还分享了其研究团队在浓差电容器和蓝色能源方向的最新成果，并结合自己的学术生涯，向现场师生分享了如何做好科研工作的宝贵经验。邱介山教授鼓励大家要围绕国家和行业的需求及学科发展前沿，坚持做有自己特色的研究工作。邱介山教授的报告内容系统性强，举例贴近生活，旁征博引，引人思考。报告结束后，邱教授与现场师生们作了深入的交流和互动。本次学术报告的举办，促进了化学与化工学院师生与国内化工学科高水平领军人才的学术交流，拓展了广大师生的学术视野，更激发了研究生投身科研工作的热情，对提高化学与化工学院师生的学术水平具有积极意义。邱介山，北京化工大学化工学院院长、杰青、长江学者特聘教授、全国百篇优秀博士论文指导教师。研究获德国拜尔、瑞士加铝、香港中华煤气等国际名企资助。在国内外学术刊物发表论文600余篇，其中520余篇发表在Adv. Mater., Adv. Funct. Mater., Adv. Energy Mater., Nature Commun., PNAS，ACS Nano, Angew. Chem.等国际刊物上(IF>7论文170余篇)，论文SCI引用17000余次，h因子62 (Web of Science)；申请及授权发明专利80余项。现任中国微米纳米技术学会副理事长、《化工学报》副主编、ACS Sustainable Chemistry & Engineering 副主编、Chemical Engineering Science、Science China Materials等多种学术刊物编委。曾任国际刊物Carbon副主编及FlatChem共同创刊主编。获2项教育部自然科学一等奖等奖励和表彰20余次。入选2018全球高引科学家名单（Cross-field, 交叉学科技术领域）。",http://news.hfut.edu.cn/show-162-160607-1.html
荷兰特文特大学贾鹏教授来校作学术报告,2018-11-23,11月18日上午，荷兰特文特大学贾鹏教授应计算机与信息学院邀请，在国家智慧养老国际科技合作基地会议室作了一场题为“Spatial Lifecourse Epidemiology”的学术报告。学院相关系所教师、研究生和本科生参加了报告会。报告会由杨矫云副教授主持。在报告中，贾鹏教授首先以美国的分级诊疗系统引入空间生命历程的概念，然后介绍了国际上对于空间生命历程流行病学的分类，其中包括空间流行病学、社会流行病学、环境流行病学、生命流行病学。其中空间流行病学与环境流行病学有学科交叉。地球遥感技术可以测量环境更准确、更频繁。贾鹏教授分别对每个分类作了深入浅出的介绍，最后贾鹏教授介绍了其目前在中国计划开展的中国老人队列研究，并与现场师生就老人队列研究问题进行了深入讨论。贾鹏，2012年于获得美国佛罗里达大学新型病原研究所空间流行病硕士学位，并于2015年在美国路易斯安那州立大学地理系获得博士学位。2014-2016期间，在纽约州立大学水牛城分校环境卫生与流行病系从事研究助理和博士后工作。现为荷兰特文特大学地理信息学院助理教授，担任环境健康新学科项目主任。主要研究方向包括应用地理信息系统、遥感、统计等技术于环境健康领域，尤其是大型人群队列研究，测量个体长期环境暴露、以及研究环境暴露与慢性病之间的因果关系。国际上发表SCI论文30余篇，包括《国际流行病学杂志》《肥胖综述》《国际肥胖杂志》《柳叶刀传染病》《柳叶刀》等。,http://news.hfut.edu.cn/show-162-160635-1.html
机械工程学院开展“大学生创新创业过程中的公共资源获取”专题讲座,2018-11-23,为进一步提高学生的创新创业意识和能力，准确获取创业知识和宝贵资源，11月22日下午，机械工程学院在屯溪路校区第三宣讲厅举办了“大学生创新创业过程中的公共资源获取”专题讲座。合肥市工商局、中国银行、学校和学院的相关负责人以及机械工程学院160余名学生参加了活动。讲座开始前学校就业办副主任丁兆罡对讲座嘉宾作了详细介绍并致词。他首先对出席本次讲座的嘉宾表示欢迎，同时对合肥市工商局、中国银行各位领导百忙之中参加我校创新创业方面的培训和对我校就业工作的支持表示感谢；希望同学们能够珍惜这次培训的机会，在讲座中学会一些创业的知识，掌握正规的创业、工商注册渠道，希望工大学子能够发挥工大人“创业能力强”的优良传统，将来为学校建设和国家建设作出自己的贡献。讲座伊始，工商管理局尹工程师对工商注册流程和注意事项跟学生进行详细说明，并现场操作，把整个注册流程耐心地演示了一遍，勾起了学生们对创业重要环节的好奇心，每个人都听得津津有味。随后，中国银行宁国路支行朱虹行长和同事对创业工程中企业账户的开立和注册、创新创业中金融风险防范，结合真实案例为学生们现身说法。尤其是对学生们比较关心的校园贷进行专业剖析，帮助大家提高防范意识，防范金融骗局，用专业的知识维护自己的权益，为创新创业保驾护航。最后，大家纷纷对创业道路中潜在的问题和疑惑进行现场提问，工商局和中行领导进行逐一解答。同学们热心提问，解答人员耐心讲解，整个问答环节大家热情互动、金句频出，现场氛围异常热烈。本次讲座旨在深入强化大学生创新创业意识，为大学生自主创业提供具体指导，不断推动学生以创业带动就业，有效激发广大学生的创业热情和创业梦想。大学生有时间、有精力、有资源，要敢于创业、敢于挑战，敢于拼搏。该院学子还就关心的创业问题跟专业人士进行互动交流，相信他们在创业的道路上一定再接再厉，勇往直前，不断取得新的成功。,http://news.hfut.edu.cn/show-162-160646-1.html
外国语学院举办大学生职业规划专题讲座,2018-11-27,为帮助大学生正确认识自我、科学定位自身发展方向，11月23日上午，外国语学院2006届优秀本科毕业生王博文受邀为学院2017级本科生作了题为“我的草根成长记 Still a Work-in-progress”的讲座。讲座由该院院长韩江洪主持，学院教师代表、辅导员和近120名学生一起聆听了讲座。王博文讲述了自己大学四年的求学经历，勉励同学们要学有所用练就扎实基本功、要融入社会提升就业能力、要早定目标把准人生航向；此外，王博文还与大家分享了自己出国深造和在国内外求职工作的经历，她不甘人后、勇往直前和坚韧不拔的人生经历感染了在场的所有同学。讲座结束后，王博文热情地回答了同学们的提问，针对同学们提出的有关学习方法、参与实习、出国深造、文化休克、面试技巧和人生价值实现等的问题，她都给出了自己的建议。据悉，职业规划专题讲座系该院大学生职业生涯规划的重要环节，学院还将通过开展朋辈交流活动、就业沙龙和职业规划课程等形式，做好大学生职业规划阶段性指导。王博文，亚马逊云计算服务（AWS）网络营销经理。2002.09-2006.06，合肥工业大学人文经济学院英语（国际贸易）专业本科生；2011.08-2013.06，华盛顿大学Michael G. Foster商学院工商管理硕士。曾在雷技信息科技、微软（Microsoft）和飞利浦医疗设备（Philips Healthcare）等公司工作。,http://news.hfut.edu.cn/show-162-160651-1.html
校领导率团赴白俄罗斯洽谈合作办学事宜,2018-11-27,2018年11月20日至24日，学校派团赴白俄罗斯国立工业大学、国立文化与艺术大学及中国——白俄罗斯工业园访问交流和考察。陈鸿海副校长任团长，国际事务处檀结庆处长等一行五人随团出行。考察团在白俄罗斯国立工业大学，分别听取了学校及合作学院人才培养、科学研究、学科建设、国际化办学等各方面情况，实地考察了合作学院教学、实验、科研场所，对合作专业教学计划进行了全面细致的讨论并达成共识，与白俄罗斯国立工业大学联合签署《“2+2”学生联合培养项目协议》，并当场对拟前往中方教授俄语言课程的授课教师进行面试。同时，白俄罗斯国立工业大学与我校均表达了以本科学生人才培养为切入点，扩大合作范围，开展研究生培养以及联合开展科学研究项目合作的愿望。考察团在白俄罗斯国立文化与艺术大学参观了校史展览、乐器陈列室、稀有书籍珍藏室、音乐家纪念教室等，现场观摩了芭蕾舞、现代舞、声乐课堂，深深感受到学校浓郁的艺术氛围。双方就联合成立“合肥工业大学—白俄罗斯国立文化艺术大学艺术中心”事宜进行了洽谈并签署了《合作备忘录》。考察团还赴中国——白俄罗斯工业园作了实地考察。工业园重点发展精细化工、电子信息、新材料、机械制造、电子商务、大数据处理等产业，是中国在海外最大的合作园区。目前，三十多家各国企业已入驻工业园，包括招商局集团、中电科38所、潍柴动力、华为、中兴通讯等中国企业。白俄罗斯两所高校对合肥工业大学考察团的到来均表示了真诚而热烈的欢迎，一致表达了积极推进全面深入合作的愿望。白俄罗斯号称“欧洲中心”，是“丝绸之路经济带”向欧洲延伸的重要节点，中白两国已建立全面战略伙伴关系。此次与白俄罗斯开展合作办学，是我校主动服务国家战略，抓住“一带一路”建设机遇、开放办学的重大举措。我校将依据学校发展目标定位，进一步推进对外合作与交流，更好地为培养具有国际视野、跨文化沟通能力和创新能力的国际化专业人才创造条件。,http://news.hfut.edu.cn/show-162-160674-1.html
俄罗斯门德列耶夫计量研究所专家来仪器学院开展学术交流,2018-11-28,"11月26日，仪器学院邀请俄罗斯门德列耶夫计量研究所（VNIIM）“计算机化传感器和测量系统的计量维护”实验室副主任Sapozhnikova Kseniia在科技楼236报告厅作了题为“Increase in the metrological reliability of sensors, measuring instruments, and multichannel measuring systems”的报告，学院四十多位老师及研究生聆听了本场报告。报告讲述了在即将到来的工业4.0时代，随着传感器数量的增加，保证测量仪器和多通道测量系统（MI）的计量可靠性成为亟待解决的问题。传统的计量维护方法无法经济有效的解决这一问题，导致发生事故甚至灾难的风险不断提高，特别是在核能、航天等领域中，这类问题会造成严重地损失。Sapozhnikova Kseniia提出了一种基于冗余信息提高测量系统可靠性的方法，该方法通过冗余传感器或其他辅助手段获得补偿信息，测量系统通过所获得的冗余信息进行自我检测，即自动检测测量系统的测量状况，并对误差进行自我校正。Sapozhnikova Kseniia列举了冗余信息测量方法在大规模生产、医疗保健等领域的实际应用，指出了冗余信息预测MI误差长期变化的发展前景。通过本次报告，学院师生及时了解了当前学科发展的前沿走势，加深了师生对学术研究和工业应用的认知，更加激发了师生们在科研道路上不断进取的热情。",http://news.hfut.edu.cn/show-8-160705-1.html
软件学院师生赴科大讯飞和天源迪科开展参观学习交流,2018-11-29,为使大一新生真正了解软件工程专业的就业状况与发展前景，11月28日下午，软件工程专业系主任徐本柱和相关专业老师带领2018级全体学生前往科大讯飞与天源迪科进行软件应用系统认知实习。科大讯飞是一家安徽本土的高新科技企业，专业从事智能语音及语言技术研究、软件及芯片产品开发、语音信息服务及电子政务系统集成。进入科大讯飞，首先映入眼帘的是墙上标语：“我们热爱讯飞不是因为讯飞完美，而是因为完美的讯飞由我们来创造”，标语给大家留下了深刻的印象，让同学们感受到了公司的文化。随后，在科大讯飞的人工智能展示厅，通过讲解员对人工智能产品的耐心讲解，同学们不仅了解到语音云的国际覆盖范围之大，还亲眼见到世界最前沿的语音输入法与翻译机的精彩演示。此外，科大讯飞还致力于将人工智能推广到教育、医疗、日常出行等领域，并且均取得了不错的成绩。在天源迪科的实训基地，同学们首先参观了园区。紧接着，在天源迪科的报告厅，同学们通过观看公司宣传片，了解了天源迪科在软件开发与业务处理领域杰出的造诣以及其悠久的历史。随后，工大校友、人力资源部主任王政向同学们介绍了公司的主要业务和项目开发的流程，分享了他在天源迪科的工作经验，并结合一些实例对同学们将来的发展提出了很多宝贵意见。在交流互动环节，他热心地解答了同学们提出的诸如职业规划、专业要求、薪金待遇等一系列问题，最后以一句“一握迪科手，永远是朋友”结束了整场报告会。通过到企业参观学习和聆听报告，同学们了解了软件工程行业发展的前沿技术，既增长了见识，拓宽了视野，也对软件工程专业有了初步认识，为今后的专业学习和职业生涯规划打下了基础。,http://news.hfut.edu.cn/show-162-160722-1.html
土木与水利工程学院举办“扬帆远航，从心开始”生命教育专题讲座,2018-12-06,为增强学生生命价值意识，加强学生心理健康教育，帮助新生尽快适应大学生活，缓解新生学习生活压力，12月4日晚，土木与水利工程学院在斛兵礼堂举办“扬帆远航，从心开始”生命教育专题讲座。合肥幼儿师范高等专科学校学术委员会主任、心理健康教育中心主任王永教授应邀作报告，土水与水利工程学院2018级全体学生聆听了报告。讲座主题为“爱是一切答案——与大学生畅谈生命的价值和意义”，王永首先引用“你是谁？从哪来？到哪去？”经典心理学问题引发同学们深入思考，随后他运用寓教于乐的方式分析了当代大学生心理健康困境，并提出爱自己，爱家人，爱他人三方面珍爱生命的积极表现。心理辅导案例分析环节，他运用诙谐幽默的语言走近同学们身边，联系同学们内心，引来阵阵掌声。讲座最后，他鼓励同学们“幸福的密码是感恩过往，珍惜当下，心有梦想”。讲座现场氛围活跃，同学们积极互动交流。水文与水资源工程专业2018-1班心理委员唐霆晖同学说，“王教授风趣幽默的话语给我们上了生动的一课，在日后工作、学习、生活中，我们一定更加理性面对挫折，更加积极面对生命，做正能量的新时代大学生”。大家纷纷表示受益匪浅，讲座增强了新生对生命意义与价值的认知，使他们对未来生活充满信心，是一场触动人心的生命教育体验课。王永，心理学教授，合肥幼儿师范高等专科学校学术委员会主任，心理健康教育中心主任，中国心理学会会员，中国心理卫生协会会员，安徽省督学，安徽省教育评估省级专家等。主要从事心理健康教育方面的教学与研究，近年来，在核心期刊发表心理学学术论文10余篇；主持和参与国家级和省级教科研项目20多项；出版专著和教材8部。从事心理咨询与辅导10余年，具有丰富的心理咨询经验，曾获全国大学生心理健康教育工作先进个人称号。,http://news.hfut.edu.cn/show-162-160820-1.html
英国皇家科学院Mike Benton院士来我校短期授课,2018-12-07,"受国家外专局资助，英国皇家科学院Mike Benton院士于11月9-17号来访我校，并开设了为期两天的短期课程《Macroevolution》。此门课程综合了古生物学、地层学、沉积学以及演化生物学的知识，集中介绍了生物圈的起源和演化以及地质历史时期的全球变化，同时对Ｒ软件在古生物学与演化生物学中的运用进行了介绍。Mike Benton 院士现为英国布里斯托尔大学地球科学学院和生命科学学院教授，1992年获英国地质学会优秀青年地质学家奖（Lyell Fund），2005年获英国地质学会杰出学术贡献奖（Lyell Medal），2006-2008年任英国地质学家协会会长，2008年当选苏格兰皇家科学院院士(FRSE)，2010-2014年任国际古生物学会主席，2012-2014年任英国古生物学会主席，2014年当选英国皇家科学院院士(FRS)。他主要从事生命演化的研究，特别在古脊椎动物学领域建树颇丰，发表古生物学术论文700余篇，包括Nature和Science期刊论文40余篇，学术专著和各类古生物学教材30余本。Benton教授上述成果共被引用2万多次，H指数76，为当前国际上H指数最高的古生物学家。他从1986年至今，共培养了71位博士和数百位硕士，并先后担任包括Trends in Ecology & Evolution, Biological Reviews等著名学术期刊的主编或编委。Benton教授给高年级本科生和研究生授课",http://news.hfut.edu.cn/show-1-160824-1.html
美国克拉克大学代表来访经济学院,2018-12-07, 12月5日，美国克拉克大学国际项目副院长Amy Gardner、中国项目部主任李柏庆一行来访经济学院，就进一步推进中外合作办学项目进行洽谈并与国际经济与贸易（中外合作办学）学生及家长见面。经济学院党政主要负责同志，学院相关负责人参加会谈和见面会。座谈会上，吴华清院长代表经济学院对克拉克大学一行人的到来致以热烈的欢迎和衷心的感谢，并表示合肥工业大学与美国克拉克大学开展的国际经济与贸易（中外合作办学）项目运行平稳，发展态势良好，期待双方能够向更深层次、更高标准的合作共同努力。Amy Gardner 对首批入选“3+1+1”项目的18名国际经济与贸易（中外合作办学）专业学子在克拉克大学的专业学习和创新研究等方面的出色表现给予了高度赞扬，并希望我院能有更多的学生申请前往克拉克大学留学深造。随后，与会人员就外方优质资源的持续引进、高水平外籍教师团队的建设、教学科研的深度合作以及高层次人才的联合培养等进行了深入讨论并达成了进行全面战略合作的意向。双方一致表示，将以前期良好的合作为基础，不断凝聚共识，凝心聚力，寻求更多的突破，实现双方合作由1.0时代向2.0时代的不断迈进。在随后举行的美国克拉克大学代表与国际经济与贸易（中外合作办学）专业学生家长的见面会上，与会人员观看了该专业的优秀学子风采展和首批赴克拉克大学学生的访学纪录片。Amy对克拉克大学的基本情况和合作办学项目作了详细介绍，包括地理环境、办学历史、学校概况等，在场学生和家长就中外合作办学项目的相关问题积极提问，如申请条件、学位授予、专业设置、英语水平要求等，克拉克大学代表对此给予了全面详尽的解答。,http://news.hfut.edu.cn/show-162-160854-1.html
管理学院举行《以终为始  知行合一》主题报告会,2018-12-14,为激励在校大学生努力学习，知行合一，帮助青年大学生提升职业发展能力。12月12日下午，管理学院第十二期“新语星院”管理论坛邀请全国会计领军人才、中国电子科技集团公司第三十八研究所曹兴虎校友在东风报告厅作题为《以终为始 知行合一》的报告。报告会由院党委副书记、副院长牛姗姗主持。学院相关负责人、会计学专业2017级、2018级共200余名学生聆听了报告。报告中，曹兴虎校友对母校的栽培表示感谢。他结合个人的经历和心得体会，从品格、知识、能力、习惯和经验五个方面提出大学期间要学会“低头拉车”实干；在定方向、找方法、勤总结、多请教方面要“抬头看路”巧干；从心存梦想、放大格局、多专多能、以终为始、不忘危机等方面学会仰望星空，并就如何做好示范、传递压力、鼓励他人、指导工作等方面发挥辐射引领作用。他引用王国维的人生三境界，鼓励同学们走好人生的每一步路，以终为始，知行合一。互动环节上，同学们积极提问，曹兴虎校友对问题进行了详细的解答。报告会前，学院党委书记郭志勇介绍了曹兴虎校友的基本情况。此次报告会旨在提升会计学专业学生在校期间夯实学业基础的意识，了解财会方向如何在走出校园后快速适应角色变化，以及如何在职业发展过程中实现自身能力转型，激励学生成长为具有高管理水平与专业影响力的财务人员。,http://news.hfut.edu.cn/show-162-160960-1.html
合肥工业大学分析测试中心-德国耐驰科学仪器有限公司“热分析联合实验室”签约及揭牌仪式举行,2018-12-17,12月14日上午，由我校分析测试中心与德国耐驰科学仪器有限公司共建的“热分析联合实验室”签约仪式在分析测试中心会议室隆重举行。合肥工业大学科研院副院长解挺、分析测试中心主任凤仪、德国耐驰公司中国区总经理张明华、华东区经理冯娜等出席了本次签约仪式。凤仪介绍了分析测试中心的基本情况，并对建立联合实验室的初衷进行了说明，指出联合实验室将围绕热分析仪器在基础研究、测试新技术、设备功能的开发和人才培养等方面开展合作，探索与仪器生产企业深度融合的体制机制，提高分析测试中心测试服务水平，为学校科学研究、人才培养、学科建设等提供强有力的支撑与保障作用。德国耐驰中国区总经理张明华介绍了公司基本情况。德国耐驰仪器制造有限公司是世界最顶尖的热分析仪器专业生产厂商之一，在60多年的热分析研发过程中，耐驰公司积累了丰富的软、硬件设计及应用经验，使耐驰热分析仪器在国际热分析市场占据主导地位。迄今，耐驰仪器在国内已拥有近3200多家用户，包括工业领域、高校、研究所等。张明华总经理希望通过建立联合实验室实现校企双赢，共同发展。解挺对耐驰总经理张明华一行的到来表示热烈欢迎，希望双方在热分析领域能深入合作，协同创新，充分发挥各自优势，共同推动热分析仪器的应用和发展，为学校科学研究提供支撑。12月14日下午2:30，德国耐驰公司应用实验室经理王荣针对分析测试中心现有的热分析仪器设备，作“热分析仪器的实际应用、实验技巧、数据分析和测试中的常见问题”学术报告，并和师生进行互动交流。,http://news.hfut.edu.cn/show-162-160985-1.html
中科院古脊椎所党委书记、所长一行来我校资环学院进行学术交流,2018-12-18,"近日，中国科学院古脊椎动物与古人类研究所党委书记、所长邓涛，副所长徐星以及汪筱林研究员来我校进行学术交流。此次来访旨在增进对合肥工业大学古生物学科的了解，为我校古生物学科的建设与发展搭建良好的平台。三位研究员分别为我校资环学院师生作了精彩的学术报告。邓涛所长的报告题目为“青藏高原隆升历程的古生物学刻画”。该报告讲述了青藏高原在新生代的强烈隆升及其对气候环境演变以及生物演化的巨大影响。徐星副所长的报告题目为“恐龙的演化和鸟类的起源”。 该报告展示了对恐龙向鸟类演化的过程中一系列精彩化石的发现。汪筱林研究员的报告题目为“翼龙：恐龙时代的天空霸主”，该报告揭示了中生代爬行动物不仅统治了陆地生态系统，也让中生代的天空变得丰富多彩。邓涛，男，1963年生，中国科学院古脊椎动物与古人类研究所研究员，所长，党委书记，中国古生物学会副理事长。1984年本科毕业于北京大学，1997年在西北大学获博士学位，1997—1999年在中国科学院古脊椎动物与古人类研究所和法国国家自然历史博物馆从事博士后研究。主要从事晚新生代哺乳动物、陆相地层和环境演变研究，阐明青藏高原在晚新生代的强烈隆升及其对气候环境演变的巨大影响，证明以披毛犀为代表的冰期动物群起源于高海拔的青藏高原，从而推翻了“北极起源”假说，第一完成人相关成果入选2011年中国十大重大科学进展。先后主持3项国家自然科学基金重点项目。2000年获全国优秀博士论文奖，2010年入选中国科学杰出创新人物，2013年入选国家百千万人才工程并荣获“有突出贡献中青年专家”称号。徐星，男，1969年出生，中国科学院古脊椎动物与古人类研究所研究员，副所长，十三届全国政协委员； Geology、Proceedings of the Royal Society B-Biological Sciences 等地质学和生物学高水平国际学术期刊编委。1992年毕业于北京大学获学士学位，2002年获中国科学院古脊椎动物与古人类研究所博士学位，同年入选全国优秀博士论文。主要从事中生代爬行动物化石及地层学研究，其研究成果获国家自然科学杰出青年基金、万人计划领军人才以及中国科学院百人计划资助，先后主持国家自然科学基金委重点项目和重大国际合作项目3项。汪筱林, 男，1963年生，中国科学院古脊椎动物与古人类研究所研究员。巴西科学院外籍院士，国家杰出青年基金获得者，中科院百人计划入选者。主要从事翼龙、恐龙和恐龙蛋及中生代地层学、沉积学、古环境和热河生物群综合研究。发表论文100多篇，研究成果多次入选中国基础研究十大新闻及美国《发现》杂志全球100条重要科学新闻等。",http://news.hfut.edu.cn/show-162-160953-1.html
校领导率团赴澳大利亚进行工作访问,2018-12-18,12月10日至14日，学校总会计师闫平一行5人赴澳大利亚塔斯马尼亚大学、迪肯大学进行工作访问，旨在深化和拓展我校与澳大利亚高校的合作与交流，延揽先进外智、联络海外校友、推进国际化人才培养。在塔斯马尼亚大学访问期间，闫平与该校外事副校长Rob Atkinson共同签署了两校合作备忘录，双方在环境工程及地质学等学科的合作基础上，深入洽谈了今后在学生培养、教师互访、科学研究和语言培训等方面开展全面合作的相关事宜。代表团一行还实地考察了塔斯马尼亚大学国家优秀矿床研究中心（CODES）、艺术学院以及学校的基础建设，看望了正在塔大学习进修的我校师生，闫平鼓励大家珍惜学习机会，充实自己，加强交流，拓宽国际化视野。在迪肯大学访问期间，双方共同签署了两校合作备忘录。代表团听取了迪肯大学及信息工程学院、建筑与建筑环境学院等合作学院关于人才培养、学科建设、国际化办学等各方面情况，调研了多校区办学管理模式和员工考核机制，实地考察了合作学院的实验和科研场所。双方就在我校管理学院开展“2+2”和“3+1”学生联合培养项目达成一致意见。资源与环境工程学院、建筑与艺术学院、校务部、国际事务处有关负责同志及工作人员随团出访。,http://news.hfut.edu.cn/show-162-161006-1.html
中国科学院地质与地球物理研究所吴福元院士来我校作报告,2018-12-21,12月17日，应我校资源与环境工程学院邀请，中国著名岩石学家和地球化学家吴福元院士来我校进行学术访问，并在学术交流中心二楼报告厅为师生作了题为《喜马拉雅淡色花岗岩》的学术报告，资源与环境工程学院周涛发院长主持此次报告。报告分为三部分，首先吴院士介绍了中国科学院地质与地球物理研究所的历史和发展，并且讲述了他为什么要研究喜马拉雅淡色花岗岩的原因。第二部分吴院士概述了国内外学者对淡色花岗岩的研究现状，根据大量的野外地质证据、岩相学证据和地球化学证据创造性提出喜马拉雅淡色花岗岩是由结晶演化所形成，而并非前人所认为的原地熔融形成。吴院士结合他本人研究团队在喜马拉雅淡色花岗岩中发现的稀有金属矿化，说明了喜马拉雅淡色花岗岩中具有寻找稀有金属矿产的潜力。第三部分，吴院士指明了今后喜马拉雅淡色花岗岩主要的研究方向主要工作。在接下来的提问环节中，吴院士不仅详细回答了我校老师和同学提出的问题，而且希望越来越多的我校老师能参与到青藏高原的地质研究中，也希望越来越多的我校本科生能报考中国科学院地质与地球物理研究所。吴福元院士的精彩报告吸引了校内众多的科研人员和学术参加，大家现场热烈讨论了淡色花岗岩成因、青藏高原隆升历史和花岗岩研究方法等相关问题，取得圆满成功。吴福元，1962年生，安徽省庐江县人，毕业于长春地质学院地质系，中国科学院院士。目前任中国科学院地质与地球物理研究所研究员、所长，博士生导师；中国科学院大学地球与行星科学学院院长；“岩石圈演化”国家重点实验室主任。主持过多项国家自然科学基金、中国科学院、教育部和国土资源部等项目的研究。研究领域包括花岗岩成因与地壳演化、地幔岩浆作用与克拉通破坏、Rb-Sr、Sm-Nd、U-Pb同位素地质年代学、Sr-Nd-Hf-Os同位素示踪与地球动力学。在花岗岩成因类型划分、区域地质过程及大陆地壳增生机制等方面取得了系统性创新成果。提出东北大面积花岗岩主体形成于中生代并受古太平洋板块俯冲控制、华北中生代花岗岩是克拉通破坏的岩石学标志等诸多认识；构建了利用花岗岩制约印度-亚洲大陆初始碰撞时间的新手段；主持建设了以Hf同位素为特色的激光矿物微区同位素分析与研究实验室，开拓新的实验技术与方法，为岩石学研究提供了重要技术平台。吴福元研究员在国内外主要刊物上发表学术论文200余篇，SCI引用20000余次，并连续3年进入美国汤森路透集团公布的全球“高被引科学家”名单。2003年获国家杰出青年科学基金，2011年获国家自然科学二等奖、发展中国家科学院 (TWAS) 地球科学奖，2012年当选美国地质学会会士，2015年当选中国科学院院士。担任“科学通报”“地球化学”“岩石学报”等多家学术杂志编委。,http://news.hfut.edu.cn/show-1-161053-1.html
